플랫폼,날짜,순위,게임명,퍼블리셔
원스토어,2025-07-23,63,궁3D,WISH INTERACTIVE TECHNOLOGY LIMITED
원스토어,2025-07-23,64,로스트 소드,위메이드커넥트
원스토어,2025-07-23,65,다크에덴M,Playworks. Corporation
원스토어,2025-07-23,66,오피스 퀸 키우기,WISH INTERACTIVE TECHNOLOGY LIMITED
원스토어,2025-07-23,67,조선협객전2M,스마트나우
원스토어,2025-07-23,68,프리스톤테일M,FOW Games
원스토어,2025-07-23,69,라그나로크 : Back to Glory,GRAVITY
원스토어,2025-07-23,70,더 킹 오브 파이터즈98 UM온라인,FingerFun Limited.
원스토어,2025-07-23,71,"왕이되는자 - 서민에서 왕까지, 세상을 흔드는 자",CHUANG COOL ENTERTAINMENT
원스토어,2025-07-23,72,미르2: 깨어난 사북성,HK ZHILI YAOAN LIMITED
원스토어,2025-07-23,73,레알팜 : 진짜 농부를 만나는 게임,NEOGAMES
원스토어,2025-07-23,74,캣 히어로 : 방치형 RPG,주식회사 게임듀오
원스토어,2025-07-23,75,호라이즌 워커,젠틀매니악
원스토어,2025-07-23,76,대항해의길,Linekong Korea Co. Ltd.
원스토어,2025-07-23,77,달빛조각사: 다크게이머,xlgames
원스토어,2025-07-23,78,라그나로크 오리진,"GRAVITY Co., Ltd."
원스토어,2025-07-23,79,아르미스,Exptional Global
원스토어,2025-07-23,80,용칼이 키우기 : 용가리알 무한 지급!,킹콩소프트
원스토어,2025-07-23,81,어비스: 데스티니,"Apollo Technology Co.,Ltd"
원스토어,2025-07-23,82,우파루 오딧세이,NHN Corp.
원스토어,2025-07-23,83,클래시 오브 킹즈 (Clash of kings),Elex Wireless
원스토어,2025-07-23,84,삼국지:전란,RASTAR GAMES HK
원스토어,2025-07-23,85,아드,Sesisoft
원스토어,2025-07-23,86,검은사막 모바일,PEARL ABYSS
원스토어,2025-07-23,87,기적의 검,4399 KOREA
원스토어,2025-07-23,88,프로젝트 세카이 컬러풀 스테이지! feat.하츠네 미쿠,Nuverse
원스토어,2025-07-23,89,애니팡3,"Wemade Play Co.,Ltd."
원스토어,2025-07-23,90,패스 오브 라이징,SPGFun
원스토어,2025-07-23,91,바람의나라: 연,NEXON Company
원스토어,2025-07-23,92,하스스톤,"Blizzard Entertainment, Inc."
원스토어,2025-07-23,93,나 혼자 클리어,CRISTEC INTERNATIONAL LIMITED
원스토어,2025-07-23,94,소녀전쟁: 환상의 천하통일전,Y2SGAMES
원스토어,2025-07-23,95,CoA:아틀란의 크리스탈,Fumin|Yao
원스토어,2025-07-23,96,Dynasty Legends 2: 무쌍전란,HK TAIHE INTERACTIVE LIMITED
원스토어,2025-07-23,97,갓오브하이스쿨 : 핫썸머 이벤트 실시중!,WONCOMZ.INC
원스토어,2025-07-23,98,펭귄 대모험 : 꽁꽁 방어전,POPJOY
원스토어,2025-07-23,99,신삼국지 모바일-코에이 테크모 인증,QookkaGames
원스토어,2025-07-23,100,조선협객전M,Smartnow
원스토어,2025-07-24,1,블루 아카이브,NEXON Company
원스토어,2025-07-24,2,아레스 : 라이즈 오브 가디언즈,Kakao Games Corp.
원스토어,2025-07-24,3,EA SPORTS FC Online M,NEXON Company
원스토어,2025-07-24,4,갓깨비 키우기-999뽑기 증정,Joy Nice Games
원스토어,2025-07-24,5,컴투스프로야구V25,Com2uS
원스토어,2025-07-24,6,창세기전 모바일,LINE Games
원스토어,2025-07-24,7,퍼즐 오브 Z,"BLANCOZONE NETWORK CO., LIMITED"
원스토어,2025-07-24,8,I9: 인페르노 나인 - <나만뉴> 콜라보,"Leniu Technology Co., Limited"
원스토어,2025-07-24,9,컴투스프로야구2025,Com2uS
원스토어,2025-07-24,10,랜드 오브 제일,SINGAPORE JUST GAME TECHNOLOGY PTE. LTD.
원스토어,2025-07-24,11,에이지 오브 제트: 타워 디펜스,CamelStudio
원스토어,2025-07-24,12,문명: 연맹의 시대,"2K, Inc. - a Take-Two Interactive affiliate"
원스토어,2025-07-24,13,나이트 크로우,"Wemade Co., Ltd"
원스토어,2025-07-24,14,사북성:언데드,Star Entertainment HK
원스토어,2025-07-24,15,월드 워 머신 컨퀘스트,NDREAM Corp.
원스토어,2025-07-24,16,디아블로 이모탈,"Blizzard Entertainment, Inc."
원스토어,2025-07-24,17,블레이드&소울2,NCSOFT
원스토어,2025-07-24,18,탑 플레이어 포커- 바카라 블랙잭 슬롯 홀덤 로우바둑이,404CONNECT Inc.
원스토어,2025-07-24,19,삼국지 러쉬 Origins : 타워 디펜스,Amazing Cat Interactive Entertainment Technology
원스토어,2025-07-24,20,비지 세이비어,Joy Nice Games
원스토어,2025-07-24,21,버섯커 키우기-3000뽑기 증정,Joy Nice Games
원스토어,2025-07-24,22,모에라이: 운명의 계약,Ujoy Games
원스토어,2025-07-24,23,마피아42,TEAM42
원스토어,2025-07-24,24,건쉽배틀 토탈워페어,JOYCITY Corp.
원스토어,2025-07-24,25,트리 오브 세이비어: 네버랜드,Qookka Games
원스토어,2025-07-24,26,한게임 포커,NHN Corp.
원스토어,2025-07-24,27,미르4,"Wemade Co., Ltd"
원스토어,2025-07-24,28,에브리타운,Wemade Connect
원스토어,2025-07-24,29,삼국지 오리진,R2 Games Asia
원스토어,2025-07-24,30,명일방주,Yostar Limited.
원스토어,2025-07-24,31,MLB 9이닝스 25,(주)컴투스
원스토어,2025-07-24,32,삼국지M,Efun Company
원스토어,2025-07-24,33,뮤 모나크2,Webzen Inc.
원스토어,2025-07-24,34,에보니 - 왕의 귀환,TG Inc.
원스토어,2025-07-24,35,서리와 불：King of Avalon,FunPlus International AG
원스토어,2025-07-24,36,이세계 판타지 라이프,ESTARGAMES
원스토어,2025-07-24,37,조선협객전2M,스마트나우
원스토어,2025-07-24,38,컴투스프로야구매니저 LIVE 2025,Com2uS
원스토어,2025-07-24,39,에그몬 월드:저니,"Apollo Technology Co.,Ltd"
원스토어,2025-07-24,40,스노우 브레이크: 포비든 존,Seasun Games Pte. Ltd.
원스토어,2025-07-24,41,에이지 오브 엠파이어 모바일,Level Infinite
원스토어,2025-07-24,42,황제의 꿈,彩蛋遊?
원스토어,2025-07-24,43,삼국지 전략판,Qookka Games
원스토어,2025-07-24,44,스피릿 테일즈,Com2uS Holdings
원스토어,2025-07-24,45,인생존망겜,37GAMES
원스토어,2025-07-24,46,히어로즈 테일즈,37 Mobile Games
원스토어,2025-07-24,47,질풍삼국,G-CONG NETWORK
원스토어,2025-07-24,48,그라나도 에스파다M - 신섭 3080소환 증정 중!,HanbitSoft Inc
원스토어,2025-07-24,49,히어로즈 키우기 - 4000뽑 증정,Ujoy Games
원스토어,2025-07-24,50,아이모: The World of Magic,Com2uS
원스토어,2025-07-24,51,S.O.S: 스테이트 오브 서바이벌,FunPlus International AG
원스토어,2025-07-24,52,왔더벅: 미니 삼국-라바 콜라보 실시!,BYTEFUN GAMES PTE. LTD.
원스토어,2025-07-24,53,천년 어게인,"VFive Games Co.,Ltd."
원스토어,2025-07-24,54,라스트 쉘터: 서바이벌,Long Tech Network Limited
원스토어,2025-07-24,55,좀비 웨이브스,Fun Formula
원스토어,2025-07-24,56,궁:영롱몽,WISH INTERACTIVE TECHNOLOGY LIMITED
원스토어,2025-07-24,57,달빛조각사: 다크게이머,xlgames
원스토어,2025-07-24,58,붉은 도시,주식회사 엔드나인게임즈
원스토어,2025-07-24,59,프리스톤테일M,FOW Games
원스토어,2025-07-24,60,라스트오리진,"VALOFE Co., Ltd."
원스토어,2025-07-24,61,로스트 소드,위메이드커넥트
원스토어,2025-07-24,62,미르2: 깨어난 사북성,HK ZHILI YAOAN LIMITED
원스토어,2025-07-24,63,갑부: 장사의 시대,BLANCOZONE NETWORK KOREA
원스토어,2025-07-24,64,에오스 레드,BluePotion Games
원스토어,2025-07-24,65,99강화 나무몽둥이 : 키우기 X 아수라 콜라보,STUDIO LICO Corp.
원스토어,2025-07-24,66,삼국지:전란,RASTAR GAMES HK
원스토어,2025-07-24,67,돌파 삼국지,SHARK ENTERTAINMENT LIMITED
원스토어,2025-07-24,68,라그나로크 : Back to Glory,GRAVITY
원스토어,2025-07-24,69,궁3D,WISH INTERACTIVE TECHNOLOGY LIMITED
원스토어,2025-07-24,70,"왕이되는자 - 서민에서 왕까지, 세상을 흔드는 자",CHUANG COOL ENTERTAINMENT
원스토어,2025-07-24,71,오피스 퀸 키우기,WISH INTERACTIVE TECHNOLOGY LIMITED
원스토어,2025-07-24,72,데블M,37 Mobile Games
원스토어,2025-07-24,73,하스스톤,"Blizzard Entertainment, Inc."
원스토어,2025-07-24,74,호라이즌 워커,젠틀매니악
원스토어,2025-07-24,75,캣 히어로 : 방치형 RPG,주식회사 게임듀오
원스토어,2025-07-24,76,대항해의길,Linekong Korea Co. Ltd.
원스토어,2025-07-24,77,아르미스,Exptional Global
원스토어,2025-07-24,78,애니팡3,"Wemade Play Co.,Ltd."
원스토어,2025-07-24,79,우파루 오딧세이,NHN Corp.
원스토어,2025-07-24,80,라그나로크 오리진,"GRAVITY Co., Ltd."
원스토어,2025-07-24,81,어비스: 데스티니,"Apollo Technology Co.,Ltd"
원스토어,2025-07-24,82,던전앤브레이커: 코스튬 100% 증정!,GAME REPUBLIC KOR
원스토어,2025-07-24,83,이터널 엠버,Zencat Gaming
원스토어,2025-07-24,84,앵커패닉,Neptune Corp.
원스토어,2025-07-24,85,클래시 오브 킹즈 (Clash of kings),Elex Wireless
원스토어,2025-07-24,86,바람의나라: 연,NEXON Company
원스토어,2025-07-24,87,갓오브하이스쿨 : 핫썸머 이벤트 실시중!,WONCOMZ.INC
원스토어,2025-07-24,88,검은사막 모바일,PEARL ABYSS
원스토어,2025-07-24,89,레알팜 : 진짜 농부를 만나는 게임,NEOGAMES
원스토어,2025-07-24,90,CoA:아틀란의 크리스탈,Fumin|Yao
원스토어,2025-07-24,91,패스 오브 라이징,SPGFun
원스토어,2025-07-24,92,더 킹 오브 파이터즈98 UM온라인,FingerFun Limited.
원스토어,2025-07-24,93,프로젝트 세카이 컬러풀 스테이지! feat.하츠네 미쿠,Nuverse
원스토어,2025-07-24,94,기적의 검,4399 KOREA
원스토어,2025-07-24,95,정복자: 칸,"Clicktouch Co., Ltd."
원스토어,2025-07-24,96,2X,게임랜드주식회사
원스토어,2025-07-24,97,킹덤 가드: 타워 디펜스,Tap4fun (Hong Kong) Limited
원스토어,2025-07-24,98,한게임 섯다&맞고,NHN Corp.
원스토어,2025-07-24,99,Guns of Glory: 잃어버린 대륙,FunPlus International AG
원스토어,2025-07-24,100,조선협객전M,Smartnow
원스토어,2025-07-25,1,EA SPORTS FC Online M,NEXON Company
원스토어,2025-07-25,2,문명: 연맹의 시대,"2K, Inc. - a Take-Two Interactive affiliate"
원스토어,2025-07-25,3,창세기전 모바일,LINE Games
원스토어,2025-07-25,4,갓깨비 키우기-999뽑기 증정,Joy Nice Games
원스토어,2025-07-25,5,나이트 크로우,"Wemade Co., Ltd"
원스토어,2025-07-25,6,컴투스프로야구V25,Com2uS
원스토어,2025-07-25,7,블루 아카이브,NEXON Company
원스토어,2025-07-25,8,에이지 오브 제트: 타워 디펜스,CamelStudio
원스토어,2025-07-25,9,컴투스프로야구2025,Com2uS
원스토어,2025-07-25,10,아레스 : 라이즈 오브 가디언즈,Kakao Games Corp.
원스토어,2025-07-25,11,랜드 오브 제일,SINGAPORE JUST GAME TECHNOLOGY PTE. LTD.
원스토어,2025-07-25,12,MLB 9이닝스 25,(주)컴투스
원스토어,2025-07-25,13,그라나도 에스파다M - 신섭 3080소환 증정 중!,HanbitSoft Inc
원스토어,2025-07-25,14,로스트 소드,위메이드커넥트
원스토어,2025-07-25,15,천년 어게인,"VFive Games Co.,Ltd."
원스토어,2025-07-25,16,미르4,"Wemade Co., Ltd"
원스토어,2025-07-25,17,I9: 인페르노 나인 - <나만뉴> 콜라보,"Leniu Technology Co., Limited"
원스토어,2025-07-25,18,퍼즐 오브 Z,"BLANCOZONE NETWORK CO., LIMITED"
원스토어,2025-07-25,19,마피아42,TEAM42
원스토어,2025-07-25,20,CoA:아틀란의 크리스탈,Fumin|Yao
원스토어,2025-07-25,21,사북성:언데드,Star Entertainment HK
원스토어,2025-07-25,22,삼국지M,Efun Company
원스토어,2025-07-25,23,버섯커 키우기-3000뽑기 증정,Joy Nice Games
원스토어,2025-07-25,24,블레이드&소울2,NCSOFT
원스토어,2025-07-25,25,월드 워 머신 컨퀘스트,NDREAM Corp.
원스토어,2025-07-25,26,비지 세이비어,Joy Nice Games
원스토어,2025-07-25,27,디아블로 이모탈,"Blizzard Entertainment, Inc."
원스토어,2025-07-25,28,라그나로크 : Back to Glory,GRAVITY
원스토어,2025-07-25,29,컴투스프로야구매니저 LIVE 2025,Com2uS
원스토어,2025-07-25,30,라스트오리진,"VALOFE Co., Ltd."
원스토어,2025-07-25,31,앵커패닉,Neptune Corp.
원스토어,2025-07-25,32,삼국지 러쉬 Origins : 타워 디펜스,Amazing Cat Interactive Entertainment Technology
원스토어,2025-07-25,33,에보니 - 왕의 귀환,TG Inc.
원스토어,2025-07-25,34,서리와 불：King of Avalon,FunPlus International AG
원스토어,2025-07-25,35,한게임 포커,NHN Corp.
원스토어,2025-07-25,36,트리 오브 세이비어: 네버랜드,Qookka Games
원스토어,2025-07-25,37,삼국지 올스타 X 광마회귀 콜라보,highbrow
원스토어,2025-07-25,38,갓앤데몬,Com2uS
원스토어,2025-07-25,39,건쉽배틀 토탈워페어,JOYCITY Corp.
원스토어,2025-07-25,40,모에라이: 운명의 계약,Ujoy Games
원스토어,2025-07-25,41,붉은 도시,주식회사 엔드나인게임즈
원스토어,2025-07-25,42,조선협객전2M,스마트나우
원스토어,2025-07-25,43,Call of Chaos : Assemble,(주) 드래곤플라이
원스토어,2025-07-25,44,탑 플레이어 포커- 바카라 블랙잭 슬롯 홀덤 로우바둑이,404CONNECT Inc.
원스토어,2025-07-25,45,뮤 모나크2,Webzen Inc.
원스토어,2025-07-25,46,인생존망겜,37GAMES
원스토어,2025-07-25,47,스노우 브레이크: 포비든 존,Seasun Games Pte. Ltd.
원스토어,2025-07-25,48,에브리타운,Wemade Connect
원스토어,2025-07-25,49,에그몬 월드:저니,"Apollo Technology Co.,Ltd"
원스토어,2025-07-25,50,아이모: The World of Magic,Com2uS
원스토어,2025-07-25,51,삼국지 오리진,R2 Games Asia
원스토어,2025-07-25,52,명일방주,Yostar Limited.
원스토어,2025-07-25,53,이세계 판타지 라이프,ESTARGAMES
원스토어,2025-07-25,54,스피릿 테일즈,Com2uS Holdings
원스토어,2025-07-25,55,피망 포커 for onestore,NEOWIZ
원스토어,2025-07-25,56,프리스톤테일M,FOW Games
원스토어,2025-07-25,57,황제의 꿈,彩蛋遊?
원스토어,2025-07-25,58,용칼이 키우기 : 용가리알 무한 지급!,킹콩소프트
원스토어,2025-07-25,59,왔더벅: 미니 삼국-라바 콜라보 실시!,BYTEFUN GAMES PTE. LTD.
원스토어,2025-07-25,60,미르2: 깨어난 사북성,HK ZHILI YAOAN LIMITED
원스토어,2025-07-25,61,Total Football 25 - 1주년 축제,GALA Sports
원스토어,2025-07-25,62,S.O.S: 스테이트 오브 서바이벌,FunPlus International AG
원스토어,2025-07-25,63,펭귄 대모험 : 꽁꽁 방어전,POPJOY
원스토어,2025-07-25,64,질풍삼국,G-CONG NETWORK
원스토어,2025-07-25,65,"왕이되는자 - 서민에서 왕까지, 세상을 흔드는 자",CHUANG COOL ENTERTAINMENT
원스토어,2025-07-25,66,히어로즈 키우기 - 4000뽑 증정,Ujoy Games
원스토어,2025-07-25,67,히어로즈 테일즈,37 Mobile Games
원스토어,2025-07-25,68,에이지 오브 엠파이어 모바일,Level Infinite
원스토어,2025-07-25,69,삼국지 전략판,Qookka Games
원스토어,2025-07-25,70,무한의 사신키우기 : 회귀한 사신,DAERI SOFT Inc
원스토어,2025-07-25,71,더 킹 오브 파이터즈98 UM온라인,FingerFun Limited.
원스토어,2025-07-25,72,영웅전설: 가가브 트릴로지,FOW Games
원스토어,2025-07-25,73,던전앤브레이커: 코스튬 100% 증정!,GAME REPUBLIC KOR
원스토어,2025-07-25,74,라스트 쉘터: 서바이벌,Long Tech Network Limited
원스토어,2025-07-25,75,에오스 레드,BluePotion Games
원스토어,2025-07-25,76,갑부: 장사의 시대,BLANCOZONE NETWORK KOREA
원스토어,2025-07-25,77,패스 오브 라이징,SPGFun
원스토어,2025-07-25,78,검은사막 모바일,PEARL ABYSS
원스토어,2025-07-25,79,달빛조각사: 다크게이머,xlgames
원스토어,2025-07-25,80,바람의나라: 연,NEXON Company
원스토어,2025-07-25,81,궁:영롱몽,WISH INTERACTIVE TECHNOLOGY LIMITED
원스토어,2025-07-25,82,무제:정통무협방치형RPG,"ENP GAMES Co., Ltd."
원스토어,2025-07-25,83,삼국지:전란,RASTAR GAMES HK
원스토어,2025-07-25,84,좀비 웨이브스,Fun Formula
원스토어,2025-07-25,85,대항해의길,Linekong Korea Co. Ltd.
원스토어,2025-07-25,86,돌파 삼국지,SHARK ENTERTAINMENT LIMITED
원스토어,2025-07-25,87,캣 히어로 : 방치형 RPG,주식회사 게임듀오
원스토어,2025-07-25,88,애니팡3,"Wemade Play Co.,Ltd."
원스토어,2025-07-25,89,궁3D,WISH INTERACTIVE TECHNOLOGY LIMITED
원스토어,2025-07-25,90,99강화 나무몽둥이 : 키우기 X 아수라 콜라보,STUDIO LICO Corp.
원스토어,2025-07-25,91,픽셀 히어로,Ujoy Games
원스토어,2025-07-25,92,하스스톤,"Blizzard Entertainment, Inc."
원스토어,2025-07-25,93,나 혼자 만렙 삼국,"Apollo Technology Co.,Ltd"
원스토어,2025-07-25,94,오피스 퀸 키우기,WISH INTERACTIVE TECHNOLOGY LIMITED
원스토어,2025-07-25,95,우파루 오딧세이,NHN Corp.
원스토어,2025-07-25,96,갓오브하이스쿨 : 핫썸머 이벤트 실시중!,WONCOMZ.INC
원스토어,2025-07-25,97,아르미스,Exptional Global
원스토어,2025-07-25,98,라살라스,"Lepor Games Co.,Ltd"
원스토어,2025-07-25,99,클래시 오브 킹즈 (Clash of kings),Elex Wireless
원스토어,2025-07-25,100,한게임 섯다&맞고,NHN Corp.
원스토어,2025-07-26,1,EA SPORTS FC Online M,NEXON Company
원스토어,2025-07-26,2,문명: 연맹의 시대,"2K, Inc. - a Take-Two Interactive affiliate"
원스토어,2025-07-26,3,갓깨비 키우기-999뽑기 증정,Joy Nice Games
원스토어,2025-07-26,4,창세기전 모바일,LINE Games
원스토어,2025-07-26,5,나이트 크로우,"Wemade Co., Ltd"
원스토어,2025-07-26,6,컴투스프로야구V25,Com2uS
원스토어,2025-07-26,7,블루 아카이브,NEXON Company
원스토어,2025-07-26,8,에이지 오브 제트: 타워 디펜스,CamelStudio
원스토어,2025-07-26,9,랜드 오브 제일,SINGAPORE JUST GAME TECHNOLOGY PTE. LTD.
원스토어,2025-07-26,10,컴투스프로야구2025,Com2uS
원스토어,2025-07-26,11,I9: 인페르노 나인 - <나만뉴> 콜라보,"Leniu Technology Co., Limited"
원스토어,2025-07-26,12,아레스 : 라이즈 오브 가디언즈,Kakao Games Corp.
원스토어,2025-07-26,13,MLB 9이닝스 25,(주)컴투스
원스토어,2025-07-26,14,퍼즐 오브 Z,"BLANCOZONE NETWORK CO., LIMITED"
원스토어,2025-07-26,15,로스트 소드,위메이드커넥트
